textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,tokens
0b4a2b2eb1,I hve a blister on my pinky nd it hurts soooo much!,negative,night,31-45,Burkina Faso,20903273.0,273600.0,76.0,he blister pink hurt soon much,"['hve', 'blister', 'pinky', 'hurt', 'soooo', 'much']"
0e72caa348,watching What Happens In Vegas!,neutral,morning,46-60,Burundi,11890784.0,25680.0,463.0,watching happens vera,"['watching', 'happens', 'vega']"
2c39030bc4,"oh happy day!!! nice weather, smiling, happy baby and icecream later",positive,noon,60-70,Côte d'Ivoire,26378274.0,318000.0,83.0,happy day nice weather smiling happy baby icecream later,"['happy', 'day', 'nice', 'weather', 'smiling', 'happy', 'baby', 'icecream', 'later']"
47caebc343,headed to the beach with puppy maverick hugs and much aloha,positive,night,70-100,Cabo Verde,555987.0,4030.0,138.0,headed beach puppy maverick hug much alpha,"['headed', 'beach', 'puppy', 'maverick', 'hug', 'much', 'aloha']"
2dd1bb7561,i want to borrow an MX5 this weekend,neutral,morning,0-20,Cambodia,16718965.0,176520.0,95.0,want borrow weekend,"['want', 'borrow', 'weekend']"
109516d45f, LOL! I had a peek at http://geehall.blogspot.com it`s coming along nicely  I totally understand about leaving the set quiet too.,positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0,laughing loud week coming along nicely totally understand leaving set quiet,"['laughing', 'loud', 'peek', 'coming', 'along', 'nicely', 'totally', 'understand', 'leaving', 'set', 'quiet']"
2c4545ae23,_uk  o2 - train from Bristol to London. It`s terrible - and no wifi,negative,night,31-45,Canada,37742154.0,9093510.0,4.0,train bristol london terrible wife,"['train', 'bristol', 'london', 'terrible', 'wifi']"
8ef3dee547,everything is spinning,neutral,morning,46-60,Central African Republic,4829767.0,622980.0,8.0,everything spinning,"['everything', 'spinning']"
1944d83437,_serafina85 Its headed this way,neutral,noon,60-70,Chad,16425864.0,1259200.0,13.0,serafina headed way,"['serafina', 'headed', 'way']"
967e1b9ad9, the DS version sucks,negative,night,70-100,Chile,19116201.0,743532.0,26.0,version suck,"['version', 'suck']"
e4ef55358a,On my way to school not feeln this rainy day at all.... But I had lots of FUN this weekend  ....,neutral,morning,0-20,China,1439323776.0,9388211.0,153.0,way school feel rainy day lot fun weekend,"['way', 'school', 'feeln', 'rainy', 'day', 'lot', 'fun', 'weekend']"
da276b88e8, congratulations i am heart hacker not a computer hacker@,positive,noon,21-30,Colombia,50882891.0,1109500.0,46.0,congratulation heart packer computer packer,"['congratulation', 'heart', 'hacker', 'computer', 'hacker']"
c6c2478e74,I am going to be sooooo busy today it`s not funny. i hate busy day`s,negative,night,31-45,Comoros,869601.0,1861.0,467.0,going sooooo busy today funny hate busy day,"['going', 'sooooo', 'busy', 'today', 'funny', 'hate', 'busy', 'day']"
9e29d43b20, I still have an hour.,neutral,morning,46-60,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0,still hour,"['still', 'hour']"
1012d3a39c, Oh dear... that`s just... disturbing.   The coffee connoisseur in me just died a little.,negative,noon,60-70,Costa Rica,5094118.0,51060.0,100.0,dear disturbing coffee connoisseur died little,"['dear', 'disturbing', 'coffee', 'connoisseur', 'died', 'little']"
e37a7b9128," Ouch, give me a heads up so I`ll know when to duck",neutral,night,70-100,Croatia,4105267.0,55960.0,73.0,such give head ill know duck,"['ouch', 'give', 'head', 'ill', 'know', 'duck']"
e206dff6da," the problem is, superstars always deliver huge files! too much energy pixels",negative,morning,0-20,Cuba,11326616.0,106440.0,106.0,problem superstar always deliver huge file much energy fixed,"['problem', 'superstar', 'always', 'deliver', 'huge', 'file', 'much', 'energy', 'pixel']"
9ffc800a5c,I just realised how much i love sundays,positive,noon,21-30,Cyprus,1207359.0,9240.0,131.0,realised much love sunday,"['realised', 'much', 'love', 'sunday']"
e9e0de67a2,Wish my headache/almost migraine would go away!,neutral,night,31-45,Czechia (Czech Republic),10708981.0,77240.0,139.0,wish headachealmost migrate would away,"['wish', 'headachealmost', 'migraine', 'would', 'away']"
5ebdc7d817,Hairspray in hair + lighter&bong = new haircut,neutral,morning,46-60,Democratic Republic of the Congo,89561403.0,2267050.0,40.0,hairspray hair lighterbong new haircut,"['hairspray', 'hair', 'lighterbong', 'new', 'haircut']"
1d5318a66f,Listening to Jesse`s music  & on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don`t be shy!,neutral,noon,60-70,Denmark,5792202.0,42430.0,137.0,listening vessels music space also getting hang twitter feel need follower shy,"['listening', 'jesses', 'music', 'myspace', 'also', 'getting', 'hang', 'twiiter', 'feel', 'need', 'follower', 'shy']"
35182b1866," Ahhh!  OK, remember the film now.  Never saw it though, will have to check it out. Thanks",positive,night,70-100,Djibouti,988000.0,23180.0,43.0,ah remember film never saw though check thanks,"['ahhh', 'remember', 'film', 'never', 'saw', 'though', 'check', 'thanks']"
5caa73746c,"_traveler I want the Tix!  Oh, right.  I`m know where near Vacaville Ca.",neutral,morning,0-20,Dominica,71986.0,750.0,96.0,traveler want six right know near vacaville,"['traveler', 'want', 'tix', 'right', 'know', 'near', 'vacaville']"
c3384d4c6b,"a guy called me AD-HD kid earlier today, and that hurts",negative,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0,guy called add kid earlier today hurt,"['guy', 'called', 'adhd', 'kid', 'earlier', 'today', 'hurt']"
95305a8336,im surfin..,neutral,night,31-45,Ecuador,17643054.0,248360.0,71.0,strain,['surfin']
b7df44c04f,  meebo.com is a free thing & it doesn`t effect the comp that`s what i use .,positive,morning,46-60,Egypt,102334404.0,995450.0,103.0,meebocom free thing effect come use,"['meebocom', 'free', 'thing', 'effect', 'comp', 'use']"
94ba09618a,insomniaa.  been trying to sleep for 2 hours . :|,neutral,noon,60-70,El Salvador,6486205.0,20720.0,313.0,insomnia trying sleep hour,"['insomniaa', 'trying', 'sleep', 'hour']"
dec8c3dac3,HAPPY MOTHERS DAY MAMMA,positive,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0,happy mother day mamma,"['happy', 'mother', 'day', 'mamma']"
1ef4bca3f5,_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin` i know he doesn`t want to have one.. booo..,neutral,morning,0-20,Eritrea,3546421.0,101000.0,35.0,welcome twitter world andrew tell david twitter hata ridden know want one book,"['welcome', 'twitter', 'world', 'andrew', 'tell', 'david', 'twitter', 'haha', 'kiddin', 'know', 'want', 'one', 'booo']"
95b7fa6314,Just Decorated Moms Room While She Was Asleep For Mothers Day  She`ll Wake Up To A Banner And Balloons! Woo!,positive,noon,21-30,Estonia,1326535.0,42390.0,31.0,decorated mon room asleep mother day wake banner balloon who,"['decorated', 'mom', 'room', 'asleep', 'mother', 'day', 'wake', 'banner', 'balloon', 'woo']"
9eb21f1e58, Jealous I wanted see that film,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0,jealous wanted see film,"['jealous', 'wanted', 'see', 'film']"
49e25011f6,_HK very funny,positive,morning,46-60,Ethiopia,114963588.0,1000000.0,115.0,funny,['funny']
0a6580a2ca, and its amazing  x,positive,noon,60-70,Fiji,896445.0,18270.0,49.0,amazing,['amazing']
49096c54e2,"My 100th post- dedicated to Sarah,sunny weather,and my love for that Snakes On A Plane (Bring It) song that should have died already.",neutral,night,70-100,Finland,5540720.0,304000.0,18.0,post dedicated sarahsunny weatherand love snake plane bring song died already,"['post', 'dedicated', 'sarahsunny', 'weatherand', 'love', 'snake', 'plane', 'bring', 'song', 'died', 'already']"
1746f40680,Chatting with matt from mercy mercedes lol.,neutral,morning,0-20,France,65273511.0,547557.0,119.0,chatting matt mercy precedes laughing loud,"['chatting', 'matt', 'mercy', 'mercedes', 'laughing', 'loud']"
13fccb0fb5,I`m at work and I`m still sick and I`m really pissed off about Sunday!!!,negative,noon,21-30,Gabon,2225734.0,257670.0,9.0,work still sick really passed sunday,"['work', 'still', 'sick', 'really', 'pissed', 'sunday']"
97dbf6e8e1, they do indeed  glad to hear everything is good with you. I`m great  life is good,positive,night,31-45,Gambia,2416668.0,10120.0,239.0,indeed glad hear everything good great life good,"['indeed', 'glad', 'hear', 'everything', 'good', 'great', 'life', 'good']"
b7f1a0cd1a,Scramming a little early. Nibs sounds pathetic.,negative,morning,46-60,Georgia,3989167.0,69490.0,57.0,scraping little early rib sound pathetic,"['scramming', 'little', 'early', 'nib', 'sound', 'pathetic']"
689c6b69c9,I wash my dishes Like a boss!! LOL,neutral,noon,60-70,Germany,83783942.0,348560.0,240.0,wash dish like boy laughing loud,"['wash', 'dish', 'like', 'bos', 'laughing', 'loud']"
a08d95184f,"I wish I was out of school...But sadly, I still have like another month left.",neutral,night,70-100,Ghana,31072940.0,227540.0,137.0,wish schoolboy sadly still like another month left,"['wish', 'schoolbut', 'sadly', 'still', 'like', 'another', 'month', 'left']"
d36296a726, MAKE ME ONE! I`m still craving shrimp,neutral,morning,0-20,Greece,10423054.0,128900.0,81.0,make one still craving shrimp,"['make', 'one', 'still', 'craving', 'shrimp']"
e976f2769d, If it`s any consolation I`ve had to abandon the back garden thanks to my super-reflective laptop screen,positive,noon,21-30,Grenada,112523.0,340.0,331.0,consolation abandon back garden thanks superreflective lawton screen,"['consolation', 'abandon', 'back', 'garden', 'thanks', 'superreflective', 'laptop', 'screen']"
1297b5f02d,is so sorry for letting her down,negative,night,31-45,Guatemala,17915568.0,107160.0,167.0,sorry letting,"['sorry', 'letting']"
d205b332e6, are you serious!? that bloooooows,negative,morning,46-60,Guinea,13132795.0,246000.0,53.0,serious bloooooows,"['serious', 'bloooooows']"
bb0316a749, Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??,neutral,noon,60-70,Guinea-Bissau,1968001.0,28120.0,70.0,counting crow table mountain causing event center near fresno july,"['counting', 'crow', 'table', 'mountain', 'casino', 'event', 'center', 'near', 'fresno', 'july']"
addf08efba,"DW, that was funny",positive,night,70-100,Guyana,786552.0,196850.0,4.0,funny,['funny']
0c53b2d4c0, So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me,positive,morning,0-20,Haiti,11402528.0,27560.0,414.0,happy came said nice meet indeed thanks much coming talking,"['happy', 'came', 'said', 'nice', 'meet', 'indeed', 'thanks', 'much', 'coming', 'talking']"
bacb2d1061,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x,negative,noon,21-30,Holy See,801.0,0.0,2003.0,wee lassies made cry tear streaming down face laughing loud wee shame,"['wee', 'lassie', 'made', 'cry', 'tear', 'streamin', 'doon', 'face', 'laughing', 'loud', 'wee', 'shame']"
864cddfae8,ooo my goddddd; vodafone trouble. no network,negative,night,31-45,Honduras,9904607.0,111890.0,89.0,too goddddd vodafone trouble network,"['ooo', 'goddddd', 'vodafone', 'trouble', 'network']"
0a92e46208,"study all day.  just finished my care plan.  hungry as hell!  ima go treat myself with a burrito, for a good days work",positive,morning,46-60,Hungary,9660351.0,90530.0,107.0,study day finished care plan hungry hell treat burri good day work,"['study', 'day', 'finished', 'care', 'plan', 'hungry', 'hell', 'treat', 'burrito', 'good', 'day', 'work']"
85ef239798, ur Mom just called. Guess NOT. C U @ 5,neutral,noon,60-70,Iceland,341243.0,100250.0,3.0,mon called guess,"['mom', 'called', 'guess']"
7276d2cde2,I definitely feel sorry for Jamie Stewart... Amsterdam audience can really suck (www.xiuxiu.org and read his post of May 27th  ),negative,night,70-100,India,1380004385.0,2973190.0,464.0,definitely feel sorry amie stewart amsterdam audience really suck read post may,"['definitely', 'feel', 'sorry', 'jamie', 'stewart', 'amsterdam', 'audience', 'really', 'suck', 'read', 'post', 'may']"
d53ddd0172,i`m not feeling twitter at the moment,neutral,morning,0-20,Indonesia,273523615.0,1811570.0,151.0,feeling twitter moment,"['feeling', 'twitter', 'moment']"
064a8c4847,"does not feel like babysitting. i want to go to the gym. weird, i know. i miss zack",negative,noon,21-30,Iran,83992949.0,1630000.0,52.0,feel like babysitting want grm weird know miss back,"['feel', 'like', 'babysitting', 'want', 'gym', 'weird', 'know', 'miss', 'zack']"
edef02e047,_7 Wow that`s a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding,neutral,night,31-45,Iraq,40222493.0,434320.0,93.0,now big pistol would happy got half done feel lazythanks bidding,"['wow', 'big', 'listlol', 'would', 'happy', 'got', 'half', 'done', 'feel', 'lazythanks', 'kidding']"
695f322a0a,I hate when you cant sleep,negative,morning,46-60,Ireland,4937786.0,68890.0,72.0,hate sleep,"['hate', 'sleep']"
a35314257a, Edgefest!  or maybe  since you`re driving...,neutral,noon,60-70,Israel,8655535.0,21640.0,400.0,edgefest maybe since driving,"['edgefest', 'maybe', 'since', 'driving']"
2641ac37a6," Here`s some healing/sleep energy, sweetie!",positive,night,70-100,Italy,60461826.0,294140.0,206.0,healingsleep energy sweet,"['healingsleep', 'energy', 'sweetie']"
7a1556637a,  That`s alright. Add your egg and maybe some sort of leftover meat and it`s not so bad <3,positive,morning,0-20,Jamaica,2961167.0,10830.0,273.0,alright add egg maybe sort leftover meat bad,"['alright', 'add', 'egg', 'maybe', 'sort', 'leftover', 'meat', 'bad']"
08c5eb64a5, Sorry bro  That`s rough.,negative,noon,21-30,Japan,126476461.0,364555.0,347.0,sorry brow rough,"['sorry', 'bro', 'rough']"
6397544955, Excellent then Chiang Mai is definitely a possible next vacation stop! thanks for the info.,positive,night,31-45,Jordan,10203134.0,88780.0,115.0,excellent thing may definitely possible next vacation stop thanks into,"['excellent', 'chiang', 'mai', 'definitely', 'possible', 'next', 'vacation', 'stop', 'thanks', 'info']"
afc326749d," GRR. we are only allowed gas grills where i live, it sucks.",negative,morning,46-60,Kazakhstan,18776707.0,2699700.0,7.0,grm allowed gas drill live suck,"['grr', 'allowed', 'gas', 'grill', 'live', 'suck']"
79f88c9c67, Oh no....Sorry to hear that ....,negative,noon,60-70,Kenya,53771296.0,569140.0,94.0,sorry hear,"['nosorry', 'hear']"
db828c7bda, That`s love.,positive,night,70-100,Kiribati,119449.0,810.0,147.0,love,['love']
08d12b46b2," its definitely coming, hope ur ready!",positive,morning,0-20,Kuwait,4270571.0,17820.0,240.0,definitely coming hope ready,"['definitely', 'coming', 'hope', 'ready']"
b9078fdb88,i have so much homework  i think i am going to hide in a corner and cry.,negative,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0,much homework think going hide corner cry,"['much', 'homework', 'think', 'going', 'hide', 'corner', 'cry']"
6434edb2a5,Sad that david is leaving tomoro. for a week.,negative,night,31-45,Laos,7275560.0,230800.0,32.0,sad david leaving tomorrow week,"['sad', 'david', 'leaving', 'tomoro', 'week']"
93c709ddbb, a pleasure Bojan,positive,morning,46-60,Latvia,1886198.0,62200.0,30.0,pleasure began,"['pleasure', 'bojan']"
261ead9c14,Decaf isn`t cutting it right now.  ? http://blip.fm/~79g85,neutral,noon,60-70,Lebanon,6825445.0,10230.0,667.0,deaf cutting right,"['decaf', 'cutting', 'right']"
4bd68426ce," That sounds good, too!",positive,night,70-100,Lesotho,2142249.0,30360.0,71.0,sound good,"['sound', 'good']"
6ff929e04b,_xo Today yeah,neutral,morning,0-20,Liberia,5057681.0,96320.0,53.0,today yeah,"['today', 'yeah']"
d26c5024c9,It would be that Dover race that they played on Classic.,neutral,noon,21-30,Libya,6871292.0,1759540.0,4.0,would dover race played classic,"['would', 'dover', 'race', 'played', 'classic']"
ae45bdeb6d,Humidity is NOT my friend! Just ask my hair,negative,night,31-45,Liechtenstein,38128.0,160.0,238.0,humidity friend ask hair,"['humidity', 'friend', 'ask', 'hair']"
2d0cd25243, I`m going to Vegas this summer,neutral,morning,46-60,Lithuania,2722289.0,62700.0,43.0,going vera summer,"['going', 'vega', 'summer']"
01fdd344f2,_Advisor haha I`m just going to turn off these things...but then I can`t Tweet from my phone  stupid spammers!,negative,noon,60-70,Luxembourg,625978.0,2590.0,242.0,adviser hata going turn thingsbut sweet phone stupid summer,"['advisor', 'haha', 'going', 'turn', 'thingsbut', 'tweet', 'phone', 'stupid', 'spammer']"
f1e14aaf4e,Kicking like crazy.,neutral,night,70-100,Madagascar,27691018.0,581795.0,48.0,kicking like crazy,"['kicking', 'like', 'crazy']"
